Date,Close,High,Low,Open,Volume
2015-02-19,15.183752059936523,15.274634703679295,15.170769886401517,15.170769886401517,1434900
2015-02-20,15.268143653869629,15.281127066128793,15.092871302869927,15.170770538258575,1195600
2015-02-23,15.229191780090332,15.255158601817461,15.17076890753671,15.190242785665848,1150300
2015-02-24,15.37200927734375,15.404466571518146,15.177261797798167,15.2356859178452,1499100
2015-02-25,15.475872039794922,15.534296152047329,15.469380334192849,15.47587203979492,1556300
2015-02-26,15.268143653869629,15.38499188786943,15.229193417092134,15.38499188786943,1675400
2015-02-27,15.37200927734375,15.430433397390786,15.326568570233036,15.34604245147111,1490100
2015-03-02,15.384988784790039,15.417446070725129,15.34603855586862,15.378497079969803,1122200
2015-03-03,15.391480445861816,15.43692238312988,15.365514862731969,15.404463856509835,1448000
2015-03-04,15.307090759277344,15.378498279704623,15.235683238850065,15.378498279704623,964700
2015-03-05,15.229191780090332,15.287615890810164,15.190242785665848,15.261650307249244,1426600
2015-03-06,14.963037490844727,15.151293226855255,14.956547023820924,15.138309816475322,1727700
2015-03-09,14.963037490844727,14.995496016794558,14.930580203061059,14.97602090122466,1556600
2015-03-10,14.618985176086426,14.768290674759289,14.58652665148399,14.72934168340248,3214000
2015-03-11,14.580039024353027,14.664429973755961,14.541090022102841,14.64495485354764,2739200
2015-03-12,15.001986503601074,15.027952084085987,14.937070695139703,14.969527980287358,2502600
2015-03-13,14.709864616394043,14.794255530994164,14.58003301154737,14.787763826935235,3172700
2015-03-16,14.839700698852539,14.891633108827685,14.800750462746437,14.82022558079949,2973600
2015-03-17,14.794256210327148,14.833205198303258,14.748814279828016,14.768289392899073,1800600
2015-03-18,15.235685348510742,15.268143879638618,14.800750936728106,14.813734349179256,3881200
2015-03-19,15.086379051208496,15.177260457403646,15.040938348110922,15.11883758068269,2043200
2015-03-20,15.534295082092285,15.586227485165674,15.372006167717172,15.41744686563562,3339200
2015-03-23,15.644646644592285,15.696579031238132,15.534290168199137,15.56025574243918,1827300
2015-03-24,15.651144027709961,15.722550311408725,15.625177205880435,15.696584727745414,2407600
2015-03-25,15.475872039794922,15.70307678320248,15.462888628590777,15.683601666396264,2076700
2015-03-26,15.326562881469727,15.378495275772844,15.242171966873443,15.372003571714211,2856200
2015-03-27,15.177257537841797,15.261648460074607,15.157783662069654,15.242173346136406,3337800
2015-03-30,15.014969825744629,15.066902228861434,14.995495948429676,15.008479358750415,2285600
2015-03-31,14.839700698852539,14.93707381278515,14.800750462746437,14.807242168764121,2011500
2015-04-01,14.865665435791016,14.930581254094239,14.820224734428631,14.885140552731857,2148700
2015-04-02,14.917595863342285,14.982511673031647,14.81373106310574,14.833206177462374,3291500
2015-04-06,15.053918838500977,15.196732625973752,14.930578926767273,14.943562336037358,2471200
2015-04-07,15.131818771362305,15.216209704346984,15.105853187635939,15.112344893109084,2396700
2015-04-08,15.29410457611084,15.372003787743239,15.216206602644405,15.281122405977078,3928000
2015-04-09,15.255157470703125,15.307089872140576,15.170767782679562,15.307089872140576,1960400
2015-04-10,15.287619590759277,15.313586418770965,15.235687172902411,15.235687172902411,1109200
2015-04-13,15.027956008911133,15.112346953400971,15.001990421644832,15.079888421610116,1876000
2015-04-14,15.112346649169922,15.131820529686017,15.027955706378982,15.05392253128892,1611500
2015-04-15,15.157788276672363,15.23568627980814,15.008482738856763,15.060415153669426,3915300
2015-04-16,15.397972106933594,15.469379627126285,15.300599003685674,15.346039702656958,3928100
2015-04-17,15.112346649169922,15.164279060823441,15.021464000151497,15.125328823458533,2755500
2015-04-20,15.086379051208496,15.131819754306072,15.034446642216084,15.07339563941882,2237300
2015-04-21,15.040934562683105,15.144799354527755,15.01496774563895,15.09935866286647,2097700
2015-04-22,15.079886436462402,15.092869847469581,14.982513330241003,15.047429147110677,1292300
2015-04-23,15.190241813659668,15.203225223692439,14.98251220579985,14.989003910816235,1360700
2015-04-24,15.534295082092285,15.553768959390958,15.436921981100449,15.456395858399123,1615500
2015-04-27,15.612191200256348,15.722547698358408,15.59271732528693,15.59271732528693,1221500
2015-04-28,15.832905769348145,15.858872589441667,15.690091973332173,15.709567088402313,1957600
2015-04-29,15.45639705657959,15.527804580653322,15.4044646494804,15.410956355138579,2810900
2015-04-30,15.138306617736816,15.17076513682813,15.021458425339887,15.09935763299314,3375100
2015-05-01,15.22270393371582,15.235686108648315,15.112347398707866,15.17726198786961,1113600
2015-05-04,15.196730613708496,15.235679598195292,15.170765036772595,15.190238909933047,1317500
2015-05-05,15.177257537841797,15.25515675542854,15.138308548131453,15.196732651779996,2045100
2015-05-06,14.917595863342285,15.079884768482648,14.846189587033463,15.073393063697102,2706700
2015-05-07,14.729340553283691,14.807238530020536,14.683899860492863,14.800746825598129,4956800
2015-05-08,14.891630172729492,14.898121877467243,14.748815144831127,14.85917164904074,1341400
2015-05-11,14.618985176086426,14.709866568641019,14.612493471165937,14.612493471165937,2028800
2015-05-12,14.969528198242188,15.008478426785759,14.859171693700892,14.878646807972679,2740300
2015-05-13,15.281124114990234,15.365513802044521,15.261649000362581,15.294106286575898,1742700
2015-05-14,15.391480445861816,15.456396260935719,15.333057574278111,15.456396260935719,3301200
2015-05-15,15.384988784790039,15.384988784790039,15.248665459897259,15.281123983998441,2108300
2015-05-18,15.079886436462402,15.118836669483938,14.94356433538569,15.014970619592729,1544600
2015-05-19,14.794256210327148,14.833205198303258,14.748814279828016,14.82022178958922,2114200
2015-05-20,14.729340553283691,14.820221938865348,14.690390326749252,14.735832257706099,2003300
2015-05-21,14.885140419006348,14.917597708783244,14.807241190109062,14.826716306874943,1237300
2015-05-22,14.75531005859375,14.787768589341672,14.729344472161756,14.774785177042503,832400
2015-05-26,14.7747802734375,14.911102342835783,14.748813457457295,14.911102342835783,1216100
2015-05-27,14.781274795532227,14.787766500764944,14.683901693373812,14.716358981371227,2611900
2015-05-28,14.580039024353027,14.59302243782524,14.476174192908228,14.54758172883895,1287500
2015-05-29,14.63196849822998,14.722849890239873,14.63196849822998,14.677409194234928,1551200
2015-06-01,14.521610260009766,14.638457219446966,14.489151739472247,14.5995082329679,1325700
2015-06-02,14.580039024353027,14.612497558033562,14.424241777185829,14.450208604130257,1365400
2015-06-03,14.469679832458496,14.567052930976944,14.443713012498309,14.443713012498309,1788900
2015-06-04,14.028254508972168,14.106152496465882,14.002287687696805,14.067203502719025,3418300
2015-06-05,13.950355529785156,14.021763051387834,13.878948008182478,13.917898240783689,2323000
2015-06-08,14.00877857208252,14.015270277020937,13.924388884215313,13.969829580618125,2298500
2015-06-09,13.950355529785156,13.982814056952833,13.891931419049548,13.956847235218692,1608000
2015-06-10,14.26195240020752,14.287919226381653,14.15808757184383,14.171070984930896,1839400
2015-06-11,14.359323501586914,14.372305673561474,14.287915983979206,14.339848386375865,1336400
2015-06-12,14.223002433776855,14.287918256639834,14.151594904810942,14.171070023119738,818800
2015-06-15,14.294407844543457,14.339848542364068,14.274932729120557,14.32037342694117,1179800
2015-06-16,14.398274421691895,14.404766127631449,14.313883482644009,14.313883482644009,896400
2015-06-17,14.430729866027832,14.48915397383897,14.223000255217634,14.320373355514146,1998300
2015-06-18,14.48266315460205,14.573545793515207,14.47617144909638,14.50213827111906,2095100
2015-06-19,14.502138137817383,14.541087132327165,14.482663021479386,14.52161325415538,1124600
2015-06-22,14.52810287475586,14.638459384573986,14.52161240785433,14.618985507537113,2559800
2015-06-23,14.670916557312012,14.696882137022632,14.586525637378937,14.59950904631726,1185900
2015-06-24,14.606001853942871,14.683901075290324,14.593018444023942,14.644950845533538,1461500
2015-06-25,14.526224136352539,14.592705963793692,14.519575826804884,14.592705963793692,1457100
2015-06-26,14.25364875793457,14.286889035242105,14.180518626215639,14.266944108036405,2304800
2015-06-29,13.89465045928955,14.027614131220485,13.874706796124796,13.93453905365461,2392600
2015-06-30,13.98107624053955,14.094094973300338,13.927891029124794,14.054205113712674,2770200
2015-07-01,14.133984565734863,14.213761754488598,14.080799350553857,14.207114712122081,1640000
2015-07-02,14.22040843963623,14.260298297489626,14.193816469102707,14.24700167820516,1514800
2015-07-06,13.82151985168457,13.894648720865092,13.755038024036955,13.801574922979668,1928000
2015-07-07,13.854761123657227,13.907946335976938,13.562241821881075,13.761687319106604,3541900
2015-07-08,13.462520599365234,13.622076246897148,13.462520599365234,13.595484272992946,2970900
2015-07-09,13.588836669921875,13.72844739326688,13.568891737428746,13.701855417978342,2091500
2015-07-10,13.76168441772461,13.79492469290306,13.688554290689757,13.741739491796409,1245500
2015-07-13,13.768332481384277,13.794925717931216,13.695203616950824,13.728443894599184,2388400
2015-07-14,13.92789077758789,13.961131058608498,13.907945848154263,13.93453781936366,1581700
2015-07-15,13.89465045928955,14.054206104785342,13.854761864924491,14.027614131220485,1269300
2015-07-16,14.060851097106934,14.147277843877731,14.047554479444464,14.087444332431872,1852000
2015-07-17,13.987725257873535,14.020965541175523,13.961132016803523,14.01431723090802,2243300
2015-07-20,14.080798149108887,14.120686740082258,14.014316318796306,14.080798149108887,1660500
2015-07-21,14.114034652709961,14.173868157173656,14.0342574921151,14.07414607241253,1006300
2015-07-22,13.834813117980957,13.861406352246755,13.768331300351663,13.828164809414506,2029900
2015-07-23,13.66861343383789,13.768335557095227,13.661965123215989,13.748391893265117,2472800
2015-07-24,13.442574501037598,13.555593233399975,13.396037599718172,13.555593233399975,2098100
2015-07-27,13.47581672668457,13.575538844234517,13.455871795960373,13.575538844234517,1712300
2015-07-28,13.781631469726562,13.80822471084682,13.635372447671735,13.668612731036529,2939300
2015-07-29,13.82151985168457,13.888000411296792,13.781629994274764,13.834815202785778,1776300
2015-07-30,13.861407279968262,13.868055588979672,13.768332221843808,13.801573766900859,1036100
2015-07-31,13.907947540283203,14.06085488043837,13.861410633978204,14.054206569818286,1249200
2015-08-03,13.78827953338623,13.861409677123387,13.74174263029368,13.794927843547383,2201600
2015-08-04,14.02096939086914,14.147284784562665,14.001024454590413,14.060857995390721,1948300
2015-08-05,13.987725257873535,14.074150755280021,13.967780327071026,14.03426216171053,1322400
2015-08-06,13.642021179199219,13.708503016017204,13.56889103189588,13.695206395046494,1931300
2015-08-07,13.522353172302246,13.535649792334654,13.382741198032917,13.489112890256704,3558700
2015-08-10,13.728446960449219,13.728446960449219,13.542299335191235,13.542299335191235,1467100
2015-08-11,13.256429672241211,13.322911517208393,13.17665120467345,13.322911517208393,1912400
2015-08-12,13.263076782226562,13.263076782226562,13.050334643993747,13.103519861543047,3817600
2015-08-13,13.223183631896973,13.256425177126568,13.103516605141026,13.150054768462455,1571600
2015-08-14,13.203242301940918,13.229834274780313,13.116815537132968,13.196593991722189,1788900
2015-08-17,13.24977970123291,13.269723364599853,13.130112648888991,13.176649554125945,1657700
2015-08-18,13.096871376037598,13.130111657830577,13.043686164347552,13.050333206277772,2287600
2015-08-19,13.1965913772583,13.302961783613172,13.070276044198668,13.216535035927798,2417100
2015-08-20,12.81765079498291,12.983854767214368,12.81100248392937,12.96390983405375,5773400
2015-08-21,12.511833190917969,12.804352498851738,12.491889528400435,12.784407568298693,4015000
2015-08-24,11.527904510498047,11.920145880761092,11.434830716888285,11.594386335091592,12390600
2015-08-25,12.212665557861328,12.731221017409709,12.212665557861328,12.711277356987312,8749600
2015-08-26,12.551721572875977,12.571666503093558,12.166128464917803,12.445351147786514,6303500
2015-08-27,12.79770278930664,12.810999408221424,12.538425060645254,12.565017030439446,7512700
2015-08-28,12.731221199035645,12.737869508616416,12.538425293334866,12.538425293334866,2836200
2015-08-31,12.398815155029297,12.458648682036609,12.319037964376603,12.438703750355645,3774400
2015-09-01,11.827073097229004,11.999924080684892,11.77388661858357,11.933443518448986,3554500
2015-09-02,12.093001365661621,12.099649676710241,11.900204149358682,12.073056432515763,2111900
2015-09-03,11.926794052124023,12.073053050110477,11.88025715585721,11.926794052124023,1623800
2015-09-04,11.660870552062988,11.78718464986682,11.607684067047993,11.72070281163367,1359700
2015-09-08,12.192723274230957,12.219315249907572,12.066407902668992,12.139538054842076,2054300
2015-09-09,12.152832984924316,12.398814114841938,12.126239744914047,12.385517494836803,2612800
2015-09-10,12.206016540527344,12.279145404560895,12.053107967289254,12.106293172056976,2171000
2015-09-11,12.186073303222656,12.19272161324504,12.073054568913102,12.119591471034305,1599000
2015-09-14,12.25920295715332,12.31903647693614,12.225961408365405,12.245906337638154,1331700
2015-09-15,12.245906829833984,12.25255513985878,12.059757953246123,12.073054573295716,2071800
2015-09-16,12.565018653869629,12.584963584818734,12.392166389750658,12.405463010383395,2935200
2015-09-17,12.438702583312988,12.777758781864454,12.405462301665683,12.438702583312988,5531500
2015-09-18,12.372222900390625,12.565018830127645,12.338981348342482,12.518481925295797,2328400
2015-09-21,12.265851974487305,12.352277470250627,12.21931380349959,12.292443947016212,1210300
2015-09-22,12.099647521972656,12.112942873666547,11.97333217061481,12.039814001226068,2257200
2015-09-23,11.85366439819336,11.99992340209105,11.82042411895514,11.96003481339811,1303300
2015-09-24,12.033162117004395,12.07969900419822,11.833716684414334,11.860309915973705,3407500
2015-09-25,11.960037231445312,12.059759357356889,11.900203702291241,12.013222449800528,1763500
2015-09-28,11.773886680603027,11.966683862601963,11.767239638772777,11.946738933004864,1492200
2015-09-29,11.627629280090332,11.707407741506312,11.534555465134709,11.60768434772743,4991300
2015-09-30,11.913496971130371,11.913496971130371,11.767237978823404,11.833718532031398,2565100
2015-10-01,12.01322078704834,12.132887828793343,11.933443604575304,12.099647547435488,1834300
2015-10-02,12.132887840270996,12.139536150155946,11.760591362961922,11.787183334466272,2414900
2015-10-05,12.478590965270996,12.498534624683552,12.332330700057254,12.332330700057254,2323100
2015-10-06,12.551721572875977,12.571666503093558,12.465296078004096,12.498536360331245,1353900
2015-10-07,12.751166343688965,12.857536762711645,12.684684514790938,12.791054933813616,2942500
2015-10-08,12.937314987182617,12.96390822810244,12.704630469311757,12.71792582173615,2041500
2015-10-09,13.056979179382324,13.090220723261398,13.003793977211052,13.037035521090123,1088900
2015-10-12,13.010442733764648,13.070276246771014,12.990499074786051,13.043684278787788,1344700
2015-10-13,12.731221199035645,12.870833164161047,12.697980919167184,12.717924579874103,1201700
2015-10-14,12.804353713989258,12.844242310845278,12.737871873872137,12.784408781543432,2511600
2015-10-15,13.04368782043457,13.083576417257678,12.890779207880664,12.897427518690453,3960400
2015-10-16,13.010442733764648,13.017091042769277,12.943960911753654,12.983850765781423,1304600
2015-10-19,12.897427558898926,12.943964466676906,12.870835583612495,12.917372491390475,3006500
2015-10-20,12.81765079498291,12.87083601537555,12.771112617608134,12.81100248392937,1635100
2015-10-21,12.724574089050293,12.844241136714862,12.71792577884276,12.83759282650733,2242600
2015-10-22,12.983854293823242,13.023742890654464,12.877483856916228,12.930669075369735,1780000
2015-10-23,13.156704902648926,13.18329687448623,13.096871380970653,13.11016673287157,2286400
2015-10-26,13.116815567016602,13.189945711553705,13.103518946548853,13.176649091085954,1211600
2015-10-27,12.997146606445312,13.110165327720285,12.977202946713767,13.083573358733116,2296400
2015-10-28,12.890777587890625,12.97720434952097,12.751166882536872,12.864185616028921,3924100
2015-10-29,12.518481254577637,12.59825970718324,12.50518463447079,12.53842618473791,3459300
2015-10-30,12.578314781188965,12.66474027584113,12.451999426203043,12.505184638612565,5071800
2015-11-02,12.545074462890625,12.558369814928177,12.405462488194708,12.425407418304262,2384800
2015-11-03,12.771111488342285,12.791056419739304,12.584963867445701,12.591612177911374,1892800
2015-11-04,12.62485122680664,12.704629676552477,12.565017706506124,12.684684747107157,2088600
2015-11-05,12.5051851272583,12.57166696237688,12.445351602455132,12.57166696237688,2346700
2015-11-06,12.392165184020996,12.432055042038014,12.285794765379775,12.405461803360001,2176700
2015-11-09,12.073053359985352,12.11959025744661,11.999923225097458,12.099646597411986,5356000
2015-11-10,12.059755325317383,12.073051942469524,11.986626467051016,12.019866741896164,1480600
2015-11-11,12.192723274230957,12.259205115475972,12.179426652374824,12.232611871763705,2016700
2015-11-12,12.199371337890625,12.279148531339121,12.199371337890625,12.212667959477251,2174500
2015-11-13,12.039813995361328,12.119591177627617,12.019869065777032,12.119591177627617,2124500
2015-11-16,12.13953685760498,12.152833478149763,11.986629525446576,11.993277835718967,2319600
2015-11-17,12.272497177124023,12.352275618824118,12.239256899436251,12.299090413702492,2515000
2015-11-18,12.451997756958008,12.46529437528679,12.338979037233996,12.352275655562776,1856900
2015-11-19,12.764461517333984,12.824295029761743,12.751164899453311,12.764461517333984,2191900
2015-11-20,12.864184379577637,12.970554792871518,12.864184379577638,12.943961555530374,1525000
2015-11-23,12.784408569335938,12.884130693838523,12.784408569335938,12.83094547623477,2000800
2015-11-24,12.864184379577637,12.870832688912923,12.724572419607327,12.744517347613186,3008700
2015-11-25,12.737870216369629,12.804352047835868,12.724573596469288,12.75781514622014,1043700
2015-11-27,12.644794464111328,12.664738122852324,12.59160926074322,12.624849537335061,767500
2015-11-30,12.691332817077637,12.737869716868474,12.678036197698708,12.678036197698708,1558200
2015-12-01,13.050333976745605,13.070278907820187,12.943963547085596,12.943963547085596,3322800
2015-12-02,12.91736888885498,13.076924500181876,12.904072270902253,13.043684223335337,1535600
2015-12-03,12.830945014953613,12.957260377734757,12.797704730659632,12.950612067268848,1670800
2015-12-04,12.890777587890625,12.9173708277878,12.737870262588284,12.737870262588284,1936100
2015-12-07,12.638147354125977,12.724572842284829,12.604905806345347,12.704629181651843,2278400
2015-12-08,12.385516166687012,12.471942919417017,12.31903560986127,12.352275888274141,2248300
2015-12-09,12.365571975708008,12.518479278695843,12.245904949705256,12.425405488709384,3470400
2015-12-10,12.372222900390625,12.465296710054321,12.35227796916174,12.372222900390627,2036000
2015-12-11,12.026516914367676,12.19272085042247,11.999923675941917,12.166127611996709,3064500
2015-12-14,12.033162117004395,12.066402388418535,11.90684680316753,12.019865501224709,5552000
2015-12-15,12.053109169006348,12.086350717822484,11.973331987918488,12.059757478769576,2765800
2015-12-16,12.398815155029297,12.432056707830906,12.19937091036198,12.19937091036198,4249100
2015-12-17,12.172776222229004,12.392165372518075,12.172776222229004,12.392165372518075,6050200
2015-12-18,12.319037437438965,12.418759555507084,12.305740816887074,12.33898110023127,4286500
2015-12-21,12.468744277954102,12.530267792300421,12.386713794726356,12.489252550686547,3265200
2015-12-22,12.564443588256836,12.571279677342394,12.455068770589254,12.502921394188162,2988500
2015-12-23,12.796865463256836,12.796865463256836,12.653311503322307,12.666983681559124,2285200
2015-12-24,12.803703308105469,12.878898994868619,12.803703308105469,12.831047668328745,1324300
2015-12-28,12.776360511779785,12.783196601974744,12.708000913681081,12.776360511779785,2283800
2015-12-29,13.124991416931152,13.166006648401051,13.083974881610551,13.09081097083065,2721300
2015-12-30,13.097649574279785,13.179681356817133,13.090813483747427,13.138664813622984,2121500
2015-12-31,12.960932731628418,13.097651959471392,12.954097943702338,13.056636712658975,2550800
2016-01-04,12.783194541931152,12.796865416267089,12.632803189579768,12.78319454193115,3513900
2016-01-05,12.591789245605469,12.625968390714036,12.461906147261455,12.612297514981094,4774000
2016-01-06,12.229486465454102,12.277337798581259,12.17479904133006,12.18847122332383,3491200
2016-01-07,11.709954261779785,11.91503306222474,11.66210293283124,11.723626442579635,5513800
2016-01-08,11.539054870605469,11.750969742300619,11.525383994891916,11.7236253831719,3975500
2016-01-11,11.634758949279785,11.744133779273536,11.477532794145123,11.730461599561611,3813800
2016-01-12,11.703117370605469,11.785147832950797,11.55956210572511,11.730460423437014,2410500
2016-01-13,11.498041152954102,11.833001773374827,11.44335373133135,11.798822623804725,4065000
2016-01-14,11.737298965454102,11.833001626140375,11.477534041940954,11.580072793226382,5283300
2016-01-15,11.108393669128418,11.245112881981186,10.99901882038662,11.128901942211646,6538600
2016-01-19,11.374992370605469,11.504875465833276,11.279289723516968,11.491203286577553,7601200
2016-01-20,11.333978652954102,11.422845222303353,10.992181948939985,11.251946870296294,7062200
2016-01-21,11.552729606628418,11.62792530702135,11.25194810890778,11.347652083185448,5235100
2016-01-22,11.764640808105469,11.839836493073639,11.7031186067734,11.785149077783377,2605800
2016-01-25,11.580071449279785,11.76464065863265,11.573235359474005,11.709953244037207,3878600
2016-01-26,11.812494277954102,11.826165154861393,11.662102897315616,11.682611168452935,3135500
2016-01-27,11.682611465454102,11.915033328848759,11.586908805415463,11.805658487704326,3646100
2016-01-28,11.894525527954102,12.01073646425085,11.798822864127722,11.98339340480803,3410500
2016-01-29,12.058588027954102,12.065424118908961,11.949213180378406,11.983393635152705,3159200
2016-02-01,12.079095840454102,12.140619352851994,11.915033575343385,11.949212724964,3180100
2016-02-02,11.696282386779785,11.771476767060719,11.634758882281231,11.75780589127834,3166000
2016-02-03,11.860347747802734,11.880854718791076,11.504878807025033,11.737300706468057,5390800
2016-02-04,12.065422058105469,12.188469066574156,12.017570733445606,12.031242913020083,4369400
2016-02-05,11.750969886779785,11.956047367363391,11.696282471700767,11.949211277497161,2110500
2016-02-08,11.737298965454102,11.798822476995552,11.634760214168674,11.716790693656632,4626700
2016-02-09,11.511713027954102,11.559564357619138,11.320306405443006,11.347650767452137,4465900
2016-02-10,11.470696449279785,11.586907366545969,11.436516000759854,11.470696449279785,4231300
2016-02-11,11.429678916931152,11.477531540696956,11.30663322451398,11.374991507906628,4289500
2016-02-12,11.580071449279785,11.586907539085567,11.35448570109223,11.409173115687674,4423000
2016-02-16,11.839837074279785,11.867181435192638,11.696283091039982,11.826164893823359,2489400
2016-02-17,12.031242370605469,12.065421514149929,11.84667186622359,11.867180134660714,4309600
2016-02-18,12.072258949279785,12.154290728321321,12.044915892166536,12.154290728321321,1953800
2016-02-19,12.044915199279785,12.058586075124543,11.833000325550811,11.874016864637541,1397800
2016-02-22,12.379877090454102,12.393547967747386,12.277337035723237,12.277337035723237,2155300
2016-02-23,12.147457122802734,12.27050416460846,12.12011275624539,12.249995889690451,1511500
2016-02-24,12.017569541931152,12.031241720150065,11.730460318587378,11.778311638502894,3343400
2016-02-25,12.031242370605469,12.031242370605469,11.81249272267913,11.874016224139757,2583400
2016-02-26,11.826164245605469,12.031243029658373,11.791985100188729,12.024406939804862,2089800
2016-02-29,11.812494277954102,11.928705206697057,11.805658187574995,11.839837335619602,3429200
2016-03-01,12.195305824279785,12.208978004603068,12.01073530146811,12.085930989395283,3210800
2016-03-02,12.550774574279785,12.557610664378625,12.352531872966022,12.386712323460223,2802500
2016-03-03,12.796865463256836,12.824209819730468,12.7148350015373,12.728507179774116,2857600
2016-03-04,13.022455215454102,13.090814823925076,12.91991645467318,12.947260819602004,5211100
2016-03-07,13.207022666931152,13.254873990472808,13.022452158541244,13.022452158541244,3660300
2016-03-08,12.960932731628418,13.063472804436243,12.933589668370535,13.063472804436243,3111200
2016-03-09,13.268546104431152,13.336905696518869,13.200186512343432,13.248037835649605,6699300
2016-03-10,13.172844886779785,13.282219724444566,13.049797868444179,13.261711453438329,6644700
2016-03-11,13.514641761779785,13.528313942634059,13.3779225609389,13.391594741793176,5598900
2016-03-14,13.336905479431152,13.384756801958437,13.295890246386444,13.371084622993283,2037700
2016-03-15,13.036123275756836,13.036123275756836,12.967763688901893,12.99510804518414,2436200
2016-03-16,13.336905479431152,13.343741568913728,12.988272738924252,12.988272738924252,3267500
2016-03-17,13.630855560302734,13.67187080764734,13.41210583599657,13.453121083341175,4149700
2016-03-18,13.555657386779785,13.617180898526291,13.528314328142985,13.548821296157843,2895900
2016-03-21,13.480462074279785,13.53514949694792,13.432610742426542,13.500970346724463,3089800
2016-03-22,13.459952354431152,13.500967587085864,13.357413620869002,13.364248406435838,8734500
2016-03-23,13.172844886779785,13.336907143276957,13.152336615773548,13.336907143276957,5583500
2016-03-24,13.145502090454102,13.152338181603374,13.01562027017113,13.01562027017113,2786800
2016-03-28,13.186515808105469,13.207022773302327,13.118156215130764,13.159171449375272,1333800
2016-03-29,13.152336120605469,13.152336120605469,12.7695242031911,12.817375529886538,2869100
2016-03-30,13.213859558105469,13.295891334760588,13.159172141619008,13.220695648147634,1809800
2016-03-31,13.207022666931152,13.37108490643859,13.207022666931152,13.302725314014463,3800600
2016-04-01,13.124991416931152,13.138662291520651,12.89256959885055,12.91307656266015,2504200
2016-04-04,12.960932731628418,13.04296452910444,12.926753576593267,13.04296452910444,2048000
2016-04-05,12.578118324279785,12.605462686182692,12.516594813849183,12.571282233804057,2463100
2016-04-06,12.851554870605469,12.872063141149466,12.65331347075036,12.65331347075036,2251500
2016-04-07,12.584954261779785,12.694329100360036,12.543939023274921,12.653313861855173,3521700
2016-04-08,12.714836120605469,12.810538768984877,12.666984796415763,12.769523534515244,1915900
2016-04-11,12.721673011779785,12.844720026791334,12.721673011779785,12.755852158682604,2192000
2016-04-12,13.118157386779785,13.145500444101343,12.878899441924377,12.954095131297738,4439700
2016-04-13,13.323232650756836,13.35057700735369,13.248036973966173,13.302724383309195,5737900
2016-04-14,13.459952354431152,13.548818909158152,13.45995235443115,13.548818909158152,2605400
2016-04-15,13.589837074279785,13.651360588463003,13.535149650989263,13.562494014560034,4282800
