Date,Close,High,Low,Open,Volume
2015-02-26,22.53512191772461,22.744676175533662,22.527063498479222,22.62377990221908,987500
2015-02-27,22.583477020263672,22.768851370438817,22.55929715565331,22.55929715565331,1369700
2015-03-02,22.59153938293457,22.607657757113497,22.462583165826935,22.54317964855968,1098900
2015-03-03,22.46257972717285,22.67213239493414,22.43839986368695,22.664073977717972,808400
2015-03-04,22.478700637817383,22.51900041484568,22.236908124764817,22.34168447047978,1076200
2015-03-05,22.365863800048828,22.567358068517738,22.365863800048828,22.462581725316785,1043700
2015-03-06,21.97899627685547,22.301386815133498,21.92257812481673,22.18855051105602,1441600
2015-03-09,21.89033317565918,22.07570749959468,21.89033317565918,22.027349314498245,1154200
2015-03-10,21.430936813354492,21.76138738774152,21.422876855774355,21.73720751500111,1543700
2015-03-11,21.438989639282227,21.543765978410857,21.350331672672397,21.438989639282227,1487700
2015-03-12,21.59212875366211,21.721084975678743,21.576008841590173,21.680785195498903,2049800
2015-03-13,21.40675163269043,21.511529517972235,21.181079025522248,21.511529517972235,3360300
2015-03-16,21.680782318115234,21.745260420566286,21.422869908311036,21.471228100829517,2505300
2015-03-17,21.70496368408203,21.75332187994486,21.455111211964866,21.5760074702616,1801300
2015-03-18,22.17243003845215,22.261088010713685,21.543767351767208,21.616305413203136,3493800
2015-03-19,21.640483856201172,21.906456218214135,21.624363946435732,21.858098026197016,1505300
2015-03-20,22.124073028564453,22.22078942414112,21.914518788442486,21.978996897920062,2300500
2015-03-23,22.236909866333008,22.31750788942264,22.13213197513266,22.25302977840682,941200
2015-03-24,22.414222717285156,22.478700823784557,22.18049015770457,22.309446370703373,1235900
2015-03-25,22.188547134399414,22.56735576706902,22.164367271228503,22.543175903898106,1031000
2015-03-26,22.14019012451172,22.390044129429224,22.075712018757365,22.277206291399633,1240800
2015-03-27,21.817800521850586,22.164370931471012,21.809740566129253,22.11601273442239,1537100
2015-03-30,21.83392333984375,21.962879573993085,21.80974346946091,21.83392333984375,944800
2015-03-31,21.906463623046875,21.97900170423151,21.600191383094025,21.680789421885812,1862400
2015-04-01,22.0031795501709,22.051539294737736,21.833925056026054,21.98706117259498,1535300
2015-04-02,22.269147872924805,22.293327740731197,21.97093718970966,21.99511705751605,1580600
2015-04-06,22.48676109313965,22.639897174693033,22.285266815356536,22.285266815356536,1343300
2015-04-07,22.567359924316406,22.752734297604807,22.44646366074916,22.44646366074916,1366900
2015-04-08,22.567359924316406,22.833332319076103,22.49482185872018,22.744674341729738,1267000
2015-04-09,22.66407585144043,22.768852193983317,22.58347783710322,22.58347783710322,1933500
2015-04-10,22.768856048583984,22.809154293935155,22.712437890180535,22.72855780323281,1028500
2015-04-13,22.736614227294922,22.873630401656786,22.696315985480005,22.76885405057037,517000
2015-04-14,22.946170806884766,22.970350676807303,22.873632734396693,22.88169269103754,891000
2015-04-15,23.397518157958984,23.502294515265625,22.921991497371472,22.921991497371472,2377000
2015-04-16,23.50229263305664,23.599010563599634,23.28467844229442,23.42975456946923,2043900
2015-04-17,23.381397247314453,23.48617360014865,23.26856093852695,23.470055225521442,955000
2015-04-20,23.470056533813477,23.590952805293412,23.38945850706702,23.38945850706702,1589600
2015-04-21,23.2766170501709,23.46199294416491,23.16378075256701,23.429753123547076,947100
2015-04-22,23.324975967407227,23.357214249621165,23.1073617976661,23.333035922280512,572300
2015-04-23,23.631250381469727,23.703788449761397,23.24438170876712,23.276619996185943,720100
2015-04-24,23.599008560180664,23.695724945233643,23.5184105477837,23.639306797739536,1986500
2015-04-27,23.607070922851562,23.77632538259628,23.574831099692922,23.69572736197906,1070200
2015-04-28,23.776329040527344,23.776329040527344,23.607074554743228,23.647372802611937,868900
2015-04-29,23.808563232421875,23.840801515629117,23.679605487755143,23.719905263363263,1970200
2015-04-30,23.470056533813477,23.631251050026894,23.373338594261828,23.607072718098603,2126500
2015-05-01,23.48617172241211,23.526471498956656,23.36527546733704,23.42975357252903,1539800
2015-05-04,23.63930892944336,23.68766712633061,23.57483082116724,23.59095073255611,935600
2015-05-05,23.373336791992188,23.784385313152473,23.308858683022695,23.744085534246928,939800
2015-05-06,23.196022033691406,23.46199442141807,23.059005861997104,23.445874510094185,1170200
2015-05-07,23.10736656188965,23.11542651842472,22.857514058420573,23.09124664881951,1511000
2015-05-08,23.316919326782227,23.389457393673105,23.19602306105724,23.300799414744382,1330600
2015-05-11,23.260501861572266,23.453936199923202,23.19602374878862,23.284680193066464,588900
2015-05-12,23.244380950927734,23.389457082781142,23.212141127280578,23.268560818663104,923800
2015-05-13,23.22020149230957,23.397517450934266,23.139603469051018,23.34109775855768,1099300
2015-05-14,23.252443313598633,23.36527963348408,23.19602515365591,23.357219676738037,1466600
2015-05-15,23.316919326782227,23.32497928280115,23.050946927275486,23.12348499416636,1535300
2015-05-18,23.139602661132812,23.228260637349674,23.099304419550265,23.115424331095035,2260200
2015-05-19,22.9542293548584,23.018707466748697,22.84139304337024,22.970349267150837,1698600
2015-05-20,22.938100814819336,23.0670585273743,22.913922492754363,22.921982445868977,1544200
2015-05-21,23.12348175048828,23.187959852315483,22.897807625453474,22.897807625453474,1008000
2015-05-22,22.9542293548584,23.002589091735707,22.8897512429681,22.978409223297053,2071900
2015-05-26,22.48676109313965,22.74467352273734,22.373924789510497,22.704375282092453,1277700
2015-05-27,22.519001007080078,22.57541915912415,22.390044791756676,22.446462943800746,1581800
2015-05-28,22.559301376342773,22.567361332720857,22.277209052227864,22.46258497436477,1229500
2015-05-29,22.39004135131836,22.446459494693258,22.196607058056234,22.381981396939214,1647200
2015-06-01,22.317502975463867,22.398100980807104,22.124068685007558,22.373921118020405,2694400
2015-06-02,22.551237106323242,22.672133354310237,22.390042621433647,22.422280903499885,1295000
2015-06-03,22.575420379638672,22.672136777720414,22.462584069450163,22.4787024442775,946000
2015-06-04,22.285268783569336,22.486763079148226,22.188552382567977,22.45452479124093,1156700
2015-06-05,22.325563430786133,22.43839971843163,22.09182936377289,22.13212759870939,1483300
2015-06-08,22.043474197387695,22.32556649246609,21.946756268085636,22.31750653691764,1778200
2015-06-09,22.261093139648438,22.333629680517408,22.05153886247235,22.05959881974216,2745600
2015-06-10,22.51093864440918,22.639894845943534,22.51093864440918,22.58347669993215,958200
2015-06-11,22.46257972717285,22.543176197567593,22.349741901517774,22.47869809888432,1238400
2015-06-12,22.212730407714844,22.293328432290302,22.17243216406684,22.220790363900335,1762300
2015-06-15,22.236909866333008,22.269148153201204,22.011235709137924,22.06765386411684,1739000
2015-06-16,22.261093139648438,22.261093139648438,22.12407694062098,22.228853310569196,1088200
2015-06-17,22.349742889404297,22.39810261851366,22.132128720249757,22.253026505743968,2221400
2015-06-18,22.414222717285156,22.50288069020158,22.373924477202774,22.462582450119196,1958600
2015-06-19,22.14019012451172,22.349744352533193,22.05959364527825,22.317506068295664,2491700
2015-06-22,22.3013858795166,22.35780402918841,22.180489624894257,22.204667953451157,1245800
2015-06-23,22.446462631225586,22.47064096046244,22.236908399923337,22.244968355428732,1311300
2015-06-24,22.39004135131836,22.5109375924473,22.33362167066435,22.37392144256007,1589100
2015-06-25,22.416034698486328,22.5297387250353,22.383546948557374,22.48100864924305,2496400
2015-06-26,22.359180450439453,22.38354471134981,22.269840696165414,22.33481464042807,1034000
2015-06-29,21.72568130493164,22.05867293184551,21.70131549719372,22.001820929557905,2364200
2015-06-30,21.66070556640625,21.815019237718914,21.603853568843885,21.774409561530977,1522200
2015-07-01,21.571372985839844,21.774416786852534,21.506399031479834,21.676956629863152,3287300
2015-07-02,21.685073852539062,21.701316175771346,21.482030095676716,21.603856039973937,1377200
2015-07-06,21.449546813964844,21.636346737360984,21.157163247535237,21.473912627534396,1829900
2015-07-07,21.400815963745117,21.449546040024696,20.95411869236187,21.24650224824173,3476700
2015-07-08,21.035335540771484,21.311475208684175,20.99472740394361,21.230257385927306,4011600
2015-07-09,20.92975425720215,21.360206100828673,20.897266507214617,21.31959796244544,1260200
2015-07-10,21.14904022216797,21.165282546754852,20.962238772958774,21.035334655453447,1516000
2015-07-13,21.246501922607422,21.287110060701156,21.075945883692327,21.149041771541988,3920300
2015-07-14,21.327714920043945,21.343958791244862,21.092183434933126,21.181523177437345,1522700
2015-07-15,21.14904022216797,21.278988113469374,21.051578529141384,21.238378429249522,2326500
2015-07-16,21.17340660095215,21.26274636606879,21.15716272563981,21.222136677787947,1637600
2015-07-17,21.035335540771484,21.18152731191363,20.937875392744136,21.165283437542033,3500600
2015-07-20,20.742956161499023,21.04346012973581,20.69422453224334,21.02721625331725,2589800
2015-07-21,20.710468292236328,20.91351209902296,20.629250459701414,20.742956044890818,2914000
2015-07-22,20.515544891357422,20.580518842712344,20.385596988647574,20.515544891357422,3545700
2015-07-23,20.40995979309082,20.596761245345167,20.344985846380943,20.556151560463316,1971300
2015-07-24,20.328744888305664,20.434326977894983,20.247527062182474,20.344987214249354,2052600
2015-07-27,20.101333618164062,20.29625545523595,20.052603546171355,20.28001158153803,1428700
2015-07-28,20.40995979309082,20.466813351925413,20.076968122565066,20.22315988993756,1663500
2015-07-29,20.710468292236328,20.759198372116753,20.361232696707113,20.41808471475116,2704700
2015-07-30,20.73483657836914,20.7510789075312,20.499304990852092,20.677983004446702,1507600
2015-07-31,20.75107192993164,20.913507559744804,20.702341860628078,20.83228974483822,1619200
2015-08-03,20.49930191040039,20.645493694600994,20.44244989412266,20.58864167832326,1396800
2015-08-04,20.629247665405273,20.751073623155282,20.572395655062007,20.59676146625245,1318400
2015-08-05,20.637374877929688,20.889148794853284,20.629252938790025,20.759200866821654,1347300
2015-08-06,20.62112808227539,20.686102037099012,20.50742404860937,20.686102037099012,2416300
2015-08-07,20.434328079223633,20.637371880924267,20.361232186683303,20.507423971763963,1193200
2015-08-10,20.85665512084961,20.872898993313736,20.474931863447324,20.483053799679386,1364800
2015-08-11,20.596763610839844,20.6130059375569,20.328745856242694,20.58051973502153,1397700
2015-08-12,20.686098098754883,20.718585844532118,20.450568138273844,20.5561502138479,1840300
2015-08-13,20.42620277404785,20.58051647165041,20.377472703421105,20.54802872516523,993200
2015-08-14,20.434328079223633,20.564275988383937,20.40184187648419,20.40184187648419,1317400
2015-08-17,20.401840209960938,20.401840209960938,20.23940456222847,20.344986648883772,1050300
2015-08-18,20.33686637878418,20.385596453746437,20.206916930382906,20.304378629408575,1080900
2015-08-19,20.028236389160156,20.239402085733655,19.91453237912095,20.215036276824847,2985000
2015-08-20,19.614030838012695,19.93078022049699,19.614030838012695,19.93078022049699,2786000
2015-08-21,19.094236373901367,19.55717592303224,19.094236373901367,19.402862223621604,3106600
2015-08-24,18.395767211914062,19.004898586805925,17.786635837022196,18.208967295398175,5855200
2015-08-25,18.45261573791504,19.069868933694888,18.4201295429271,19.069868933694888,3739400
2015-08-26,18.84246253967285,18.891192610890165,18.379521441254774,18.88307067417044,4562700
2015-08-27,19.52469253540039,19.695248583690553,19.06175137053869,19.06175137053869,4143200
2015-08-28,19.654634475708008,19.662754862026617,19.32976325533535,19.37037293243233,2411900
2015-08-31,19.711488723754883,19.776462665423214,19.183575254062056,19.508444962403722,4110200
2015-09-01,19.08611297607422,19.427226546546816,18.956165096760937,19.28915673113884,2555000
2015-09-02,19.126720428466797,19.256668303167057,18.866824679066276,19.256668303167057,3331600
2015-09-03,19.281038284301758,19.516569826368908,19.126724568778492,19.20794239532238,2748100
2015-09-04,18.980533599853516,19.102359560368647,18.90743771372421,19.021141736991517,1830000
2015-09-08,19.305404663085938,19.386622492011366,19.22418683416051,19.3785005542087,2758100
2015-09-09,19.134845733642578,19.549055238098777,19.11048147103412,19.508447101017264,2577400
2015-09-10,19.22418212890625,19.35413000374078,19.086112318256955,19.102356189886486,2887100
2015-09-11,19.03738021850586,19.126718404721625,18.88306655271398,19.110476083928294,1633800
2015-09-14,18.883071899414062,19.04550754614625,18.87494996216734,18.996775922665915,1496200
2015-09-15,19.03738021850586,19.06986640919322,18.874944617766968,18.874944617766968,1947900
2015-09-16,19.622150421142578,19.622150421142578,19.134845048116965,19.167332795899178,2361800
2015-09-17,19.614030838012695,19.898292468816035,19.500326805331866,19.589666573353238,2691700
2015-09-18,19.36225700378418,19.58154468083531,19.321648863190088,19.3947432064392,2198000
2015-09-21,19.459716796875,19.581544314581137,19.34601276605726,19.419108657040447,1949400
2015-09-22,18.980533599853516,19.20794164638813,18.891193839228556,19.20794164638813,2079500
2015-09-23,18.72063446044922,19.077991919587493,18.70439213661188,18.99677410399684,1963600
2015-09-24,18.71251678466797,18.777490736735515,18.46886330258876,18.533837254656305,1535100
2015-09-25,18.74500274658203,18.907438399225505,18.688150732887173,18.899316461683213,1651500
2015-09-28,18.12775421142578,18.631303628010542,18.12775421142578,18.631303628010542,1992800
2015-09-29,18.1358699798584,18.273939809270264,18.02216596120195,18.070896033611703,2237200
2015-09-30,18.680025100708008,18.680025100708008,18.330789600969062,18.371399280648525,2236700
2015-10-01,18.680025100708008,18.923676982381235,18.5500772239355,18.858703043994982,2154500
2015-10-02,18.964290618896484,18.964290618896484,18.493229080035512,18.53383721908684,2342200
2015-10-05,19.36225700378418,19.41098708231734,19.14296932673305,19.14296932673305,1589600
2015-10-06,19.589664459228516,19.62215065830229,19.35413293226401,19.41910687951265,2939400
2015-10-07,19.890169143676758,19.98763084282101,19.711491169196982,19.792708993633664,3220000
2015-10-08,20.125699996948242,20.15006425908198,19.849560332691162,19.890168468981457,1455500
2015-10-09,20.239404678344727,20.344986765605768,20.133822591083685,20.20691692897139,5409800
2015-10-12,20.06072998046875,20.231286045231002,20.036364164459254,20.231286045231002,1519700
2015-10-13,19.890169143676758,20.141943005239433,19.825195193947643,19.865803331615407,1273900
2015-10-14,20.125699996948242,20.15818619616026,19.947020479428307,19.947020479428307,1503000
2015-10-15,20.16630744934082,20.190673259749342,19.94701980296727,20.044481495500307,4564800
2015-10-16,20.101333618164062,20.239403446394284,20.06884587076822,20.166307563854694,1480300
2015-10-19,19.792707443237305,20.011993538207793,19.743975822931834,19.938897656850617,1767900
2015-10-20,19.979503631591797,20.141937688487218,19.8333118960154,19.873920022964068,876800
2015-10-21,19.516569137573242,19.979508718703375,19.378499302051875,19.963264844147652,1997800
2015-10-22,19.841434478759766,19.849556414234712,19.565294869014785,19.565294869014785,1814100
2015-10-23,19.841434478759766,19.97138234815731,19.776460544060992,19.882042607033696,1703900
2015-10-26,19.622150421142578,19.882046206995952,19.614028484197025,19.865802333104845,1114300
2015-10-27,19.386621475219727,19.532811700696612,19.313525587930705,19.467837750784277,1817100
2015-10-28,19.727733612060547,19.857681502087125,19.467836282906347,19.475958219670638,1745700
2015-10-29,19.662761688232422,19.817075416571548,19.614031607899502,19.654641299094706,1035400
2015-10-30,19.329769134521484,19.638396577924976,19.329769134521484,19.597786888476485,3149800
2015-11-02,19.46783447265625,19.50032221669249,19.28915652775964,19.28915652775964,904800
2015-11-03,19.719614028930664,19.743978293030494,19.386622327355706,19.427230466922904,3156000
2015-11-04,19.475955963134766,19.735851713075714,19.41098202564953,19.678999711413738,1457200
2015-11-05,19.289155960083008,19.475955835491185,19.232303958793636,19.410981898431782,1690500
2015-11-06,19.102357864379883,19.22418381407879,18.97240997815425,19.175453744019425,1801800
2015-11-09,19.01302146911621,19.142969378288797,18.874951621982678,19.13484744032785,1724200
2015-11-10,18.939922332763672,18.97241007904334,18.80997444584702,18.915558072154926,1294800
2015-11-11,18.850582122802734,19.02926162480907,18.79373011729198,18.988651942943555,1230100
2015-11-12,18.5013484954834,18.680026451692797,18.48510462243682,18.62317444513076,1817000
2015-11-13,18.338918685913086,18.460744674240775,18.27394472219822,18.403892649627952,6048200
2015-11-16,18.704395294189453,18.704395294189453,18.298307696783613,18.298307696783613,2318500
2015-11-17,18.688148498535156,18.84246219518662,18.623174555066278,18.720634695719095,2527100
2015-11-18,18.866830825805664,18.8830747027106,18.70439670406037,18.72876097031641,2108300
2015-11-19,19.01302146911621,19.021143407077155,18.899317435865516,18.931803638608027,971500
2015-11-20,18.874948501586914,19.086114206357887,18.85058269173222,19.061748396503194,1719600
2015-11-23,18.73688316345215,18.988657062495506,18.72876122488928,18.809979061416573,1806300
2015-11-24,18.899316787719727,18.996776941706166,18.745003069956443,18.761246945321254,1953600
2015-11-25,18.874948501586914,18.988652516040126,18.793730684505615,18.858704628350452,1233800
2015-11-27,18.769365310668945,18.8424611867972,18.720633693849496,18.76124337453237,889200
2015-11-30,18.899316787719727,18.964290740077757,18.745003069956443,18.745003069956443,1439800
2015-12-01,19.167335510253906,19.183579386445363,18.93180395278165,18.93992589087738,1647700
2015-12-02,18.90743637084961,19.21606221884163,18.8749486241657,19.08611433030804,1534800
2015-12-03,18.728759765625,19.045509148491554,18.671907749215976,19.045509148491554,2208600
2015-12-04,18.761245727539062,18.76936766469428,18.59881008263698,18.688149842243238,1999000
2015-12-07,18.119626998901367,18.517592632910542,18.062774986771647,18.501350307374302,1553400
2015-12-08,17.843488693237305,18.014046291791896,17.74602853615005,17.843488693237305,2726200
2015-12-09,17.932828903198242,18.265820621467444,17.770393238583424,17.851611070890833,4387500
2015-12-10,17.932828903198242,18.12775077127524,17.843489132749962,17.851611070890833,2654800
2015-12-11,17.51861572265625,17.76226916909198,17.478007589467452,17.73790335971811,4139800
2015-12-14,17.404916763305664,17.583594769950142,17.25872496282317,17.486134602362768,4650200
2015-12-15,17.729780197143555,17.802876071109175,17.567344577419764,17.583588449212318,2309600
2015-12-16,17.973434448242188,18.014044133079803,17.705416724718233,17.77039067135734,2796800
2015-12-17,17.56734848022461,17.908462118146506,17.502374527720498,17.859732041043728,2437500
2015-12-18,17.56734848022461,17.672932121232055,17.461766388318384,17.461766388318384,3695600
2015-12-21,17.55911636352539,17.764919415873393,17.476794828555654,17.723759433464863,2767700
2015-12-22,17.657901763916016,17.699061744563256,17.46032946038194,17.57558023246892,2121400
2015-12-23,18.044809341430664,18.077737009036458,17.83077400645934,17.8719339835047,2137100
2015-12-24,18.09420394897461,18.16006086278656,18.069508587640552,18.09420394897461,1000600
2015-12-28,17.822540283203125,17.93779103606205,17.78138030942288,17.93779103606205,1843100
2015-12-29,18.028345108032227,18.085969705188848,17.937792842565756,18.003649749337967,2197400
2015-12-30,17.83077621459961,18.003651593934237,17.773151611538957,17.99541928347519,1791700
2015-12-31,17.699060440063477,17.78138196544311,17.633203533790272,17.715525059169902,2122100
2016-01-04,17.443864822387695,17.485024799288354,17.172204892446942,17.41916789415582,1942300
2016-01-05,17.36154556274414,17.485027079703165,17.213367114332243,17.44386709743438,2852400
2016-01-06,16.98287010192871,17.163977823957726,16.925245488611463,17.0322639734746,1403600
2016-01-07,16.57949447631836,16.818226786289735,16.571262165269058,16.661816016658584,1983400
2016-01-08,16.505401611328125,16.711204631769387,16.480706253772734,16.686509274213996,1790400
2016-01-11,16.28313636779785,16.645348571621653,16.118493315039746,16.612420903161546,2917500
2016-01-12,16.316064834594727,16.497172515520653,16.044404883358432,16.390154054945768,3143000
2016-01-13,15.953851699829102,16.554797797438635,15.863299425790052,16.456011642851983,3448700
2016-01-14,16.159652709960938,16.241974233369056,15.772743591140982,15.920922019245102,3559300
2016-01-15,15.616334915161133,15.813905655330048,15.468158037648948,15.657496467375076,2587100
2016-01-19,15.550479888916016,15.731587600330535,15.377606059096182,15.731587600330535,3869300
2016-01-20,15.352907180786133,15.509317938070442,14.875444168686412,15.22942566509964,5412900
2016-01-21,15.846831321716309,15.929152837418025,15.361136106243727,15.435225313360041,5820700
2016-01-22,16.472476959228516,16.51363694278864,16.291370833350154,16.299601573939995,3776200
2016-01-25,16.03617286682129,16.390154354943704,16.00324519614735,16.324297443443204,3105500
2016-01-26,16.488937377929688,16.587721941356367,16.192580547345,16.23374052041406,4163600
2016-01-27,16.513633728027344,16.8182228855962,16.324295328265514,16.44777682506008,3959500
2016-01-28,16.908777236938477,16.949937213753987,16.628884998166093,16.834688022548583,3010400
2016-01-29,17.21336555480957,17.21336555480957,16.884081016034305,17.073419429561014,3694100
2016-02-01,17.131044387817383,17.196901296957307,16.86761675125769,17.12281207790582,3683800
2016-02-02,16.711206436157227,16.78529565712804,16.604189544839723,16.760600296906173,1977100
2016-02-03,17.205137252807617,17.238066499431895,16.628889568258845,17.032263418488856,3138900
2016-02-04,17.501487731933594,17.666129193826354,17.287452418335917,17.287452418335917,4499700
2016-02-05,17.27098846435547,17.443863811656936,17.21336387197244,17.402702266988786,6392200
2016-02-08,16.94170379638672,17.106346833186176,16.834686921573727,17.106346833186176,2386600
2016-02-09,16.628887176513672,16.941707123686694,16.480708728322835,16.793528675495857,3259700
2016-02-10,16.45601463317871,16.859388494914562,16.431317697506046,16.66181771999208,3642200
2016-02-11,16.299598693847656,16.324295621711492,16.03617107724322,16.176117194833385,3533200
2016-02-12,16.801759719848633,16.81822433955194,16.431313627287004,16.456010556841967,2126400
2016-02-16,17.05695915222168,17.073423775889925,16.735906841455567,17.015799163204,4853700
2016-02-17,17.74022102355957,17.74022102355957,17.26275804423389,17.287454973737002,5485200
2016-02-18,17.731990814208984,17.839007704951385,17.600275423072226,17.839007704951385,1960200
2016-02-19,17.53441619873047,17.55088081671896,17.320382445489656,17.452096249092797,1609000
2016-02-22,17.657901763916016,17.90486478810469,17.641437143596075,17.806078636337652,4572400
2016-02-23,17.43563461303711,17.740222247154392,17.386242320776702,17.575580749568815,2198600
2016-02-24,17.47679328918457,17.517954838120236,16.949938024028413,17.196901037032223,2010500
2016-02-25,17.690828323364258,17.723757561936083,17.452097624328584,17.550882199739032,1541000
2016-02-26,17.80607795715332,17.97072101376747,17.764917978076063,17.86370412607506,2672600
2016-02-29,17.80607795715332,17.97072101376747,17.764917978076063,17.855471816229098,2672300
2016-03-01,18.20121955871582,18.234147225377697,17.97071961147294,18.020111896541973,2570800
2016-03-02,18.234148025512695,18.234148025512695,17.921328112812013,18.12713114147503,3290700
2016-03-03,18.43172264099121,18.49757956127912,18.18475958244975,18.21768725751729,3450000
2016-03-04,18.621061325073242,18.711613602628574,18.464650561800987,18.4728828725156,2072400
2016-03-07,18.96681022644043,19.04913019198827,18.555204118090447,18.555204118090447,3732200
2016-03-08,18.670452117919922,18.85155822862059,18.596362897598606,18.810398248509898,8121400
2016-03-09,19.01620101928711,19.10675328827506,18.769236431672756,18.769236431672756,4000500
2016-03-10,18.868022918701172,19.139682870835966,18.686916807328846,19.032665980059726,6582100
2016-03-11,19.254932403564453,19.296093954689834,19.10675395981834,19.164380131393873,2543900
2016-03-14,19.156147003173828,19.230236221883168,19.024433185502236,19.1808423626419,2826500
2016-03-15,18.925647735595703,18.925647735595703,18.711612381442563,18.909183115241014,2628900
2016-03-16,19.337255477905273,19.386647773042384,18.91741704385795,18.925649354739594,2148200
2016-03-17,19.715932846069336,19.82294974135419,19.468968243626904,19.575986709064424,3266400
2016-03-18,19.518362045288086,19.798254340940247,19.477202060108034,19.781791288959898,4818700
2016-03-21,19.518362045288086,19.567755911687495,19.386648208528577,19.45250512690833,2349400
2016-03-22,19.510128021240234,19.575984928537693,19.40310956553654,19.411341875217786,1245200
2016-03-23,19.09852409362793,19.378416373476902,19.049130230017383,19.370184062875143,3000400
2016-03-24,19.007966995239258,19.007966995239258,18.761004000048253,18.85978857006368,1137000
2016-03-28,19.12322235107422,19.147919286619302,18.917419265323993,19.040900802743543,1860200
2016-03-29,19.320791244506836,19.37841742183668,18.925649735161752,19.016203586527297,1573300
2016-03-30,19.592451095581055,19.75709417510134,19.518361866812203,19.534826488794785,1548400
2016-03-31,19.518362045288086,19.790023600026466,19.518362045288086,19.650077452200385,1627800
2016-04-01,19.4360408782959,19.4360408782959,19.10675473651772,19.238470135320608,2949600
2016-04-04,19.197311401367188,19.444276043963978,19.13968678914048,19.403114485121385,1617900
2016-04-05,18.99973487854004,19.032664115647087,18.86802107041673,18.91741335592486,831000
2016-04-06,19.16438102722168,19.17261333783157,18.876256436486315,18.99973795532927,4200200
2016-04-07,18.95034408569336,19.06559328434097,18.843325626818373,19.024433304867557,2297300
2016-04-08,19.345483779907227,19.44426991986318,19.07382385771888,19.271394567478367,2828700
2016-04-11,19.526592254638672,19.67477069758235,19.49366458406931,19.49366458406931,1031500
2016-04-12,19.987590789794922,20.069910745470857,19.575984730805217,19.608912399045092,2755200
2016-04-13,20.06991195678711,20.152233487584056,19.95466275576295,20.036984286559893,2358800
2016-04-14,20.02052116394043,20.119307322316665,19.946431937696435,20.119307322316665,1961500
2016-04-15,19.954660415649414,20.00405270027423,19.8394112281407,19.946428106519875,1363400
2016-04-18,20.127534866333008,20.15223022246406,19.699464231668163,19.75708882284375,2762400
